code,nom
4714,CADRES SUP/D.PLF-ETD-PERFORM
4715,CADRES SUP/ D.TECH D'INFORM.
4716,CADRES SUP/D.H.S.E
4717,CADRES SUP/ D.CONTROLE NTERNE
4718,CADRES SUPERIEURS GESTION SI�GE LQS
4719,CADRES SUP/D.CTRE CONVENTIONS D'ORAN
5,DIVISION LIQUEFACTION ET SEPARATION DES GAZ
5CM,DIRECTION COORDINATION DES MOYENS
5CMA,CELLULE DIRECTION COORDINATION DES MOYENS
5CM1,DEPT. DEVELOPPEMENT RESSOURCES HUMAINES
5CM2,DEPARTEMENT COMPTABILITE
5CM3,DEPT. ADMINISTRATION ET MOYENS GENERAUX
5DE,DIRECTION EXPLOITATION
5DEA,CELLULE DIRECTION EXPLOITATION
5DE1,DEPRTEMENT PROGRAMMATION
5DE2,DEPT. HYGIENE ET SECURITE INDUSTRIELLE
5DE3,DEPT. EXPLOITATION INDUSTRIELLE
5GL,DIV GNL & GPL
5GM,DIRECTION MAINTENANCE
5GMA,CELLULE DIRECTION MAINTENANCE
5GM1,DEPT. METHODES ET SYSTEMES
5GM2,DEPT. MAINTENANCE (MECANIQUE)
5GM3,DEPT. MAINTENANCE (ELECTRICITE)
5GM4,DEPT. MAINTENANCE (INSTRUMENTATION & 5NCC)
5GM5,DEPT. APPROVISIONNEMENTS
5GM6,CELLULE REPORTING
5JR,CELLULE JURIDIQUE
5LG,CELLULE DIVISION (PERSONNEL HORS CADRES SUPERIEURS)
5LGY,PERS S.I.E   DIVISION  L.S.G  ET  COMPLEXES
5TE,DIRECTION TECHNIQUE
5TEA,CELLULE DIRECTION TECHNIQUE
5TE1,DEPT. ETUDES ET SUIVI REALISATION
5TE2,DEPARTEMENT TECHNOLOGIE
5X1,DIR COMPLEXE G L 1 K
5X1A,DEPT TECHNIQUE
5X1A1,SCE ETUDES
5X1A11,SCT SUIVI EXPLOITATION PROCESS
5X1A12,SCT ETUDES
5X1A3,SCE LABORATOIRE
5X1A4,SCE SNCC
5X1B,DEPT FINANCES
5X1B1,SCE COMPTABILITE GENERALE
5X1B11,SCT COMPTABILITE (CENTRALISATION)
5X1B12,SCT COMPTABILITE (FOURNISSEURS)
5X1B13,SCT COMPTABILITE (IMMO. /STOCKS)
5X1B2,SCE TRESORERIE
5X1B21,SCT TRESORERIE (FLUX FUT. ENC/DEC)
5X1B22,SCT TRESORERIE (COMPTABILISATION)
5X1B23,SCT TRESORERIE (MOYENS/ REGLEMENTS)
5X1B24,SCT TRESORERIE (PREV. CTRL/REPOR)
5X1B3,SCE INFO.GESTION
5X1B5,SCE COMPTABILIT� ANALYTIQUE
5X1C,DEPT HYGIENE SECURITE ENVIRONNE.
5X1C1,SCE PREVENTION
5X1C11,SCT CONTROLE ET INSPECTION
5X1C12,SCT ANIMATION
5X1C2,SCE INTERVENTION
5X1C4,SCE ENVIRONNEMENT
5X1D,SOUS DIR EXPLOITATION
5X1D1,DEPT PRODUCTION
5X1D11,SCE PLANNING & PROGRAMMATION
5X1D12,SCE FABRICATION
5X1D13,SCE UTILITES
5X1D14,SCE STOCKAGE ET EXPEDITION
5X1D15,SCE TRATEMENT GPL
5X1D2,DEPT MAINTENANCE
5X1D21,SCE PLANNING & METHODES
5X1D211,SCT PREPARATION
5X1D212,SCT COORDINATION
5X1D213,SCT PLANNING
5X1D214,SCT STATISTIQUES
5X1D215,SCT MNT PREDICTIVE
5X1D216,SCT COORDINATION PERMIS TRAVAIL
5X1D22,SCE MECANIQUE INDUS (MACH. TOUR.)
5X1D221,SCT MEC. INDUS (ATELIER)
5X1D223,SCT MEC. INDUS (PROCESS)
5X1D224,SCT MEC. INDUS (UTILIT. OFF SITE)
5X1D225,SCT MEC. INDUS (MACHINES OUTILS)
5X1D226,SCT MEC. INDUS (MACH/TOUR/STRAT)
5X1D227,SCT MEC. INDUS. (GRAISSAGE)
5X1D228,SCT MEC. INDUS. (AEROREFRIGERANT)
5X1D23,SCE MECANIQUE INDUS (EQTS. STAT.)
5X1D231,SCT MEC. INDUS (ATELIER)
5X1D233,SCT MEC. INDUS (PROCESS)
5X1D234,SCT MEC. INDUS (UTILIT. OFF SITE)
5X1D24,SCE ELECTRICITE INDUSTRIELLE
5X1D241,SCT ELECTRICITE INDUS. (ATELIER)
5X1D243,SCT ELECTRICITE INDUS. (PROCESS)
5X1D244,SCT ELEC. INDUS (UTILI. OFF SITE)
5X1D245,SCT ELECTRICITE INDUS. (HVAC)
5X1D246,SCT ELEC.INDUS(ELEC. PUISS/ENMCS)
5X1D25,SCE INSTRUMENTATION
5X1D251,SCT INSTRUMENTATION (ATELIER)
5X1D253,SCT INSTRUMENTATION (PROCESS)
5X1D254,SCT INSTRUMENT. (UTILI. OFF SITE)
5X1D255,SCT INSTRUMENT. (VANNES/SOUPAPES)
5X1D257,SCT INSTRUMENT. (ANALYSE LIGNE)
5X1D258,SCT INSTRUMENTATION (HARD SNCC)
5X1D26,SCE MAINTENANCE INDUSTRIELLE
5X1D261,SCT PROTECTION
5X1D262,SCT MNT. INDUS. (MAGASIN OUTIL.)
5X1D264,SCT MNT INDUSTR.(ECHAFAUDAGE)
5X1D265,SCT MNT. INDUS. (DIES. /ENG. /MANU.)
5X1D3,DEPT APPROVISIONNEMENTS
5X1D31,SCE ACHAT
5X1D311,SCT ACHATS
5X1D312,SCT PLANNING & SUIVI
5X1D313,SCT PVT
5X1D32,SCE GEST/STOCKS
5X1D321,SCT GEST. STOCKS (GEST. CODIFIC.)
5X1D322,SCT MAGASIN
5X1D323,SCT GEST. STOCKS (GEST. TECHNIQ.)
5X1E,SOUS DIR PERSONNEL
5X1E02,SCE RELATION DE TRAVAL
5X1E1,DEPT RESSOURCES HUMAINES
5X1E11,SCE FORMATION
5X1E12,SCE PLANIF. EFFEC. GEST. CARRIERS
5X1E2,DEPT ADMINISTRATION ET SOCIAL
5X1E21,SCE GESTION/PAIE
5X1E211,SCT PAIE
5X1E212,SCT GESTION ADM
5X1E213,SCT PREST. SOCIAL
5X1E22,SCE ACT.PROTEC. SCLE
5X1E221,SCT ACTIVITES SOCIO-CULTURELLES
5X1E222,SCT ASSISTANAT
5X1E223,CENTRE MEDICO-SOCIAL
5X1E3,DEPT MOYENS GENERAUX
5X1E302,SCT RELEX
5X1E31,SCE MOG & S/TRAITANCE (TRANSPORT)
5X1E32,SCE MOG & S/TRAITANCE (REST/ENTR)
5X1E33,SCE MOG & S/TRAITANCE (INTENDAN.)
5X1E331,SCT ECONOMAT
5X1E34,SCE MOG & S/TRAITANCE (BASE VIE)
5X1E341,SCT ENTRETIEN (BASE DE VIE)
5X1F,DEPT PASSATION DES MARCHES
5X1G,DEPT TRAVAUX NEUFS
5X1G1,SCE TRAVAUX
5X1G2,SCE PROCUREMENT
5X1H,DEPT SYS D'INFORMAT& DE GESTION
5X1H1,SCE ORGANISATION
5X1H11,SCT BUREAU ORDRE GENERAL
5X1H2,SCE INFORMATIQUE
5X1H3,SCE MANGEMENT QHSE
5X1M,DEPT JURIDIQUE
5X1M1,SCE CONTRATS & MARCHES
5X1M2,SCE CONTENTIEUX & ASSURANCES
5X1N,DEPT INSPECTION
5X1N1,SCE INSPEC. TECH.(MEC/MACH/TOUR.)
5X1N2,SCE INSPEC. TECH.(EQTS/STAT/REGL)
5X1N3,SCE INSPEC. TECH.(ELECT/INSTRU)
5X1X,DEPT SURETE INTERNE ETABLISS.
5X11,CELLULE DIRECTION
5X12,SECRETARIAT
5X13,COORDINATION SURETE INTERNE
5X14,CELLULE ORGANISATION � INFORMATIQUE
5X15,CELLULE SUIVI  INVESTISSEMENT
5X16,CELLULE COMMUNICATION
5X17,CELLULE PASSATION DES MARCHES
5X2,COMPLEXE G L 1 Z
5X2A,DEPT TECHNIQUE
5X2B,DEPT FINANCES ET JURIDIQUE
5X2C,DEPT SECURITE
5X2D,S/DTION EXPLOITATION
5X2D1,DEPT PRODUCTION
5X2D2,DEPT MAINTENANCE
5X2D3,DEPT APPROVISIONNEMENTS
5X2E,S/DTION PERSONNEL
5X2E1,DEPT RESSOURCES HUMAINES
5X2E2,DEPT ADMINISTRATION ET SOCIAL
5X2E3,DEPT MOYENS GENERAUX
5X2F,DEPT PASSATION DES MARCHES
5X2G,DEPT TRAVAUX NEUFS
5X2H,DEPT SYST D'INFORMAT & DE GESTION
5X2Y,PERS S.I.E  COMPLEXE G L 1 Z
5X21,CELLULE DIRECTION
5X22,SECRETARIAT
5X23,COORDINATION SURETE INTERNE
5X24,CELLULE ORGANISATION � INFORMATIQUE
5X25,CELLULE SUIVI INVESTISSEMENT
5X26,CELLULE COMMUNICATION
5X27,CELLULE PASSATION DES MARCHES
5X3,COMPLEXE G L 2 Z
5X3A,DEPT TECHNIQUE
5X3B,DEPT FINANCES ET JURIDIQUE
5X3C,DEPT SECURITE
5X3D,S/DTION EXPLOITATION
5X3D1,DEPT PRODUCTION
5X3D2,DEPT MAINTENANCE
5X3D3,DEPT APPROVISIONNEMENTS
5X3E,S/DTION PERSONNEL
5X3E1,DEPT RESSOURCES HUMAINES
5X3E2,DEPT ADMINISTRATION ET SOCIAL
5X3E3,DEPT MOYENS GENERAUX
5X3F,DEPT PASSATION DES MARCHES
5X3G,DEPT TRAVAUX NEUFS
5X3H,DEPT SYST D'INFORMAT & DE GESTION
5X3Y,PERS S.I.E  COMPLEXE G L 2 Z
5X31,CELLULE DIRECTION
5X32,SECRETARIAT
5X33,COORDINATION SURETE INTERNE
5X34,CELLULE ORGANISATION � INFORMATIQUE
5X35,CELLULE SUIVI INVESTISSEMENT
5X36,CELLULE COMMUNICATION
5X37,CELLULE PASSATION DES MARCHES
5X4,COMPLEXE G L 4 Z
5X4A,DEPT TECHNIQUE
5X4B,DEPT FINANCES ET JURIDIQUE
5X4C,DEPT SECURITE
5X4D,S/DTION EXPLOITATION
5X4D1,DEPT PRODUCTION
5X4D2,DEPT MAINTENANCE
5X4D3,DEPT APPROVISIONNEMENTS
5X4E,S/DTION PERSONNEL
5X4E1,DEPT RESSOURCES HUMAINES
5X4E2,DEPT ADMINISTRATION ET SOCIAL
5X4E3,DEPT MOYENS GENERAUX
5X4G,DEPT TRAVAUX NEUFS
5X41,CELLULE DIRECTION
5X42,SECRETARIAT
5X43,COORDINATION SURETE INTERNE
5X44,CELLULE ORGANISATION � INFORMATIQUE
5X45,CELLULE SUIVI INVESTISSEMENT
5X46,CELLULE COMMUNICATION
5X47,CELLULE PASSATION DES MARCHES
5X5,COMPLEXE G P 1 Z
5X5A,DEPT TECHNIQUE
5X5B,DEPT FINANCES ET JURIDIQUE
5X5C,DEPT SECURITE
5X5D,S/DTION EXPLOITATION
5X5D1,DEPT PRODUCTION
5X5D2,DEPT MAINTENANCE
5X5D3,DEPT APPROVISIONNEMENTS
5X5E,S/DTION PERSONNEL
5X5E1,DEPT RESSOURCES HUMAINES
5X5E2,DEPT ADMINISTRATION ET SOCIAL
5X5E3,DEPT MOYENS GENERAUX
5X5F,DEPT PASSATION DES MARCHES
5X5G,DEPT TRAVAUX NEUFS
5X5H,DEPT SYST D'INFORMAT & DE GESTION
5X5Y,PERS S.I.E  COMPLEXE G P 1 Z
5X51,CELLULE DIRECTION
5X52,SECRETARIAT
5X53,COORDINATION SURETE INTERNE
5X54,CELLULE ORGANISATION � INFORMATIQUE
5X55,CELLULE SUIVI INVESTISSEMENT
5X56,CELLULE COMMUNICATION
5X57,CELLULE PASSATION DES MARCHES
5X6,COMPLEXE G P 2 Z
5X6A,DEPT TECHNIQUE
5X6B,DEPT FINANCES ET JURIDIQUE
5X6C,DEPT SECURITE
5X6D,S/DTION EXPLOITATION
5X6D1,DEPT PRODUCTION
5X6D2,DEPT MAINTENANCE
5X6D3,DEPT APPROVISIONNEMENTS
5X6E,S/DTION PERSONNEL
5X6E1,DEPT RESSOURCES HUMAINES
5X6E2,DEPT ADMINISTRATION ET SOCIAL
5X6E3,DEPT MOYENS GENERAUX
5X6F,DEPT PASSATION DES MARCHES
5X6G,DEPT TRAVAUX NEUFS
5X6H,DEPT SYST D'INFORMAT & DE GESTION
5X6Y,PERS S.I.E  COMPLEXE G P 2 Z
5X61,CELLULE DIRECTION
5X62,SECRETARIAT
5X63,COORDINATION SURETE INTERNE
5X64,CELLULE ORGANISATION � INFORMATIQUE
5X65,CELLULE SUIVI INVESTISSEMENT
5X66,CELLULE COMMUNICATION
5X67,CELLULE PASSATION DES MARCHES
5X7,COMPLEXE TOPPING CONDENSAT
5X7A,DEPT TECHNIQUE
5X7B,DEPT FINANCES ET JURIDIQUE
5X7C,DEPT SECURITE
5X7D,DEPT TRAVAUX NEUFS
5X7E,S/DTION EXPLOITATION
5X7E1,DEPT PRODUCTION
5X7E2,DEPT MAINTENANCE
5X7E3,DEPT APPROVISIONNEMENT
5X7F,S/DTION PERSONNEL
5X7F1,DEPT RESSOURCES HUMAINES
5X7F2,DEPT ADMINISTRATION ET SOCIAL
5X7F3,DEPT MOYENS GENERAUX
5X71,CELLULE DIRECTION
5X72,SECRETARIAT
5X73,COORDINATION SURETE INTERNE
5X74,CELLULE ORGANISATION � INFORMATIQUE
5X75,CELLULE SUIVI INVESTISSEMENT
5X76,CELLULE COMMUNICATION
5X77,CELLULE PASSATION DES MARCHES
5X8,COMPLEXE G L 3 Z
5X8A,DEPT TECHNIQUE
5X8B,DEPT FINANCES ET JURIDIQUE
5X8C,DEPT SECURITE
5X8D,S/DIRECTION EXPLOITATION
5X8D1,DEPT PRODUCTION
5X8D2,DEPT MAINTENANCE
5X8D3,DEPT APPROVISIONNEMENTS
5X8E,S/DIRECTION PERSONNEL
5X8E1,DEPT RESSOURCES HUMAINES
5X8E2,DEPT ADMINISTRATION ET SOCIAL
5X8E3,DEPT MOYENS GENERAUX
5X8F,DEPT PASSATION  DES MARCHES
5X8G,DEPT TRAVAUX NEUFS
5X8H,DEPT SYST D'INFORMAT & DE GESTION
5X8X,ASSISTANT SURETE INTERNE
5X8Y,PERS S.I.E  COMPLEXE G L 3 Z
5X81,CELLULE DIRECTION
571,CADRES SUPERIEURS GNL & GPL - COMPLEXES
571A,CADRES SUPERIEURS DIR ADM
571B,CADRES SUPERIEURS DIR EXP
571C,CADRES SUPERIEURS DIR MNT
571D,CADRES SUPERIEURS DIR TECHN
571E,CADRES SUPERIEURS DIR CPLX GL1K
571F,CADRES SUPERIEURS DIR CPLX GL1Z
571G,CADRES SUPERIEURS DIR CPLX GL2Z
571H,CADRES SUPERIEURS DIR CPLX GL4Z
571J,CADRES SUPERIEURS DIR CPLX GP1Z
571K,CADRES SUPERIEURS DIR CPLX GP2Z
571L,CADRES SUPERIEURS DIR CPLX GL3Z
571M,CADRES SUPERIEURS DPTS/ DIVISIONS GNL-GPL
6,DIVISION ETUDES ET DEVELOPPEMENT
6DB,DIRECTION BUSINESS DEVELOPPEMENT
6DBA,CELLULE DIRECTION BUSINESS DEVELOPPEMENT
6DB01,SECRETARIAT
6DB1,DEPT. EVALUATION DES AFFAIRES & ANALYSE DE RISQUE
6DB2,DEPT. APPELS D' OFFRES & CONTRATS
6DB3,DEPT. EVALUAT. DES OFFRES ET NEGOC DES CONTRATS
6DB4,CELLULE REPORTING
6ED,CELLULE DIVISION (PERSONNEL HORS CADRES SUPERIEURS)
6EDA,CELLULE DIVISION (PERSONNEL HORS CADRES SUPERIEURS)
6EDB,PROJET METHANOL
6EDC,PROJET ZONE INDUSTRIELLE BENI SAF
6EDD,PROJET RAFFINERIE CENTRE
6EDM,CELLULE COORDINATION DES MOYENS
6EDY,PERS S.I.E  DIVISON    E.D.V
6ED01,SECRETARIAT
6ED1,PROJET  INFRASTRUCTURES
6ED11,SERVICE ETUDES ET DEVELOPPEMENT
6ED12,SERVICE SUIVI REALISATION (PROGRAMME ERSOC)
6ED13,SERVICE SUIVI REALISATION (PROGRAMME LOGTS/INFRA)
6ED14,SERVICE FINANCES ET ADMINISTRATION
6ED2,PROJET NOUVEAUX TRAINS G.P.L
6ED3,PROJET INTERCONEXION HELIUM ARZEW 2
6ED4,PROJET SUIVI REALISATION TRAIN G.N.L A  GL1K
6ED5,PROJET TOPPING DE CONDENSATS
6ED6,PROJET TRANSPORT ET DISTRIBUTION D EAUX
6ED7,PROJET DESHYDROGENATION DE PROPANE PROD POLYP
6ED8,PROJET AMONIAQUE
6ED9,PROJET G N L  GASSI TOUIL
6EN,DIRECTION ENGINNERING
6ENA,CELULLE DIRECTION ENGINNERING
6ENT,SOUS DIRECTION TECHNIQUE
6ENT1,DEPT. PROCESS ENGINNEERING
6ENT2,DEPARTEMENT MECANIQUE
6ENT3,DEPARTEMENT INSTRUMENTATION
6ENT4,DEPARTEMENT ELECTRICITE
6ENT5,DEPARTEMENT GENIE CIVIL
6EN01,SECRETARIAT
6EN1,DEPT. INFORMATION ET SYSTEMES
6EN2,DEPT. APPROVISIONNEMENTS ET CONSTRUCTION
6EN3,DEPT. MANAGEMENT DES AFFAIRES
6EN4,"DEPT. QUALITE, HYGIENE, SANTE ET ENVIRONNMENT"
6GN,DIR SUIVI.REAL PROJET GNL3/Z
6GN0,CELLULE DIRECTION
6GN1,SECRETARIAT
6GN2,DEPT.TECHNIQUE
6GN3,DEPT.TRAVAUX
6GN4,"CELLULE PLANNING,CONTROLE DES COUTS"
6GN5,CELLULE PROCUREMENT
6GN6,DEPT. FINANCES� COMPTABILITE
6IF,SUIVI REAL PROJETS INFRASTRUCTURES
6IF0,CELLULE DIRECTION
6IF1,SECRETARIAT
6IF2,DEPT.TECHNIQUE
6IF3,DEPT.TRAVAUX
6IF4,"CELLULE PLANNING,CONTROLE DES COUTS"
6IF5,DEPT. FINANCES� COMPTABILITE
6RT,DIR SUIVI.REAL PROJET RAFFINERIE DE TIARET
6RT0,CELLULE DIRECTION
6RT1,SECRETARIAT
6RT2,DEPT.DEVELOPPEMENT DES PROJETS
6RT3,"CELLULE PLANNING,CONTROLE DES COUTS"
6RT4,DEPT.SUIVI PROCUREMENT
6RT5,DEPT.SUIVI DES TRAVAUX
6RT6,DEPT. FINANCES � COMPTABILITE
6SR,DIRECTION SUIVI REALISATION
6SRA,CELLULE DIRECTION SUIVI REALISATION
6SR01,SECRETARIAT
6SR1,DEPT. DEVELOPPEMENT DES PROJETS
6SR2,DEPT. SUIVI PROCUREMENT
6SR3,DEPT. SUIVI DES TRAVAUX
6SR4,CELLULE JURIDIQUE
6SR5,CELLULE REPORTING
6SR6,DEPT.FINANCES � COMPTABILITE
671,CADRES SUPERIEURS DIVISON E INV
6711,CADRES SUPERIEURS ETUDES.TECH
6712,CADRES SUPERIEURES SUIVI.REAL. PROJETGAZ
6713,CADRES SUPERIEURES REALISATION PROJETS INFRA.
6714,CADRES SUPERIEUR DPT/DIVISION INV
7,DIVISION P.E.C
7M,DIRECTION MARCHE INTERIEUR
7M2,DISTRICT SKIKDA
7M3,DISTRICT CENTRE
7M4,DISTRICT ORAN
7M5,DISTRICT BEJAIA
7X1,COMPLEXE CP1K
7X2,COMPLEXE CP2K
7X3,COMPLEXE CP1Z
700,CELLULE DIVISION
771,CADRE SUP.DIVISION P.E.C
771A,CADRE SUP.CPXE CP1K
771B,CADRE SUP.CPXE CP2K
771C,CADRE SUP.CPXE CP1Z
771D,CADRE SUP.DIR.MARCHE INTERIEUR
8,DIVISION  RAFFINAGE
8CM,COORDONNATION MOYENS
8CM0,CELLULE COORDONNATIONMOYENS
8CM1,CELLULE ARCHIVES
8CM2,DPT RELEX
8CM3,DPT MOYENS GENERAUX
8DE,DIRECTION EXPLOITATION
8DE0,CELLULE DIRECTION
8DE1,SECRETARIAT
8DE2,DPT PROGRAMMATION
8DE3,DPT TECHNIQUE CARBURANTS/UTILITES
8DE4,DPT TECHNIQUE LUB.AROM.BUTIMES
8DV,DIRECTION DEVELOPPEMENT
8DV0,CELLULE DIRECTION
8DV1,SECRETARIAT
8DV2,DPT ENGINEERING
8DV3,DPT MATURATION PROJETS
8FJ,DIRECTION FINANCES/JURIDIQUE
8FJ0,CELLULE DIRECTION
8FJ1,SECRETARIAT
8FJ2,DPT COMPTABILITE ET CONSOLIDATION
8FJ3,DPT TRESORERIE
8FJ4,DPT GESTION DES IMMOBILISATION
8FJ5,DPT CONTR�LE DE GESTION
8FJ6,DPT JURIDIQUE
8GM,DIRECTION MAINTENANCE
8GM0,CELLULE DIRECTION
8GM1,SECRETARIAT
8GM2,DPT APPROVISIONNEMENTS
8GM3,DPT MAINTENANCE
8GM4,DPT RENOUVELLEMENT
8HR,DIRECTION RESSOURCES HUMAINES
8HR0,CELLULE DIRECTION
8HR1,SECRETARIAT
8HR2,DPT EMPLOI ET GESTION CARRIERES
8HR3,DPT FORMATION ET RELEVE
8HR4,DPT ADMINISTRATION DU PEROSNNEL
8HS,DIRECTION  Q.H.S.E
8HS0,CELLULE DIRECTION
8HS1,SECRETARIAT
8HS2,DPT SECURITE INDUSTRIELLE
8HS3,DPT SANTE ET ENVIRONNEMENT
8HS4,DPT MANAGEMENT QUALITE
8PL,DIRECTION PLANIFICATION
8PL0,CELLULE DIRECTION
8PL1,SECRETARIAT
8PL2,DPT ETUDES ET PLANIFICATION
8PL3,DPT MODELISATION ET OTIMISATION
8PL4,DPT ORGANISATION ET INFORMATIQUE
8PL5,CENTRE DOCUMENTATION
8PL6,CELLULE SUIVI ET REPORTING
8RF0,CELLULE DIVISION
8RF1,SECRETARIAT
8RF2,CELLULE SURETE INTERNE
8RF3,CELLULE PASSATION MARCHES
8RF4,CELLULE COMMUNICATION
8X1,DIRECTION RAFFINERIE SKIKDA
8X1A,DEPT TECHNIQUE
8X1B,DEPT FINANCES ET JURIDIQUE
8X1C,DEPT SECURITE
8X1D,S/DIRECTION EXPLOITATION
8X1D1,DEPT PRODUCTION(FABRICATION)
8X1D2,DEPT MAINTENANCE
8X1D3,DEPT APPROVISIONNEMENTS
8X1D4,DEPT PRODUCTION(UTILITES&STOCKAGE)
8X1D5,DEPT PROGRAMME & MOUV.PRODUITS
8X1E,S/DIRECTION PERSONNEL
8X1E1,DEPT RESSOURCES HUMAINES
8X1E2,DEPT ADMINISTRATION ET SOCIAL
8X1E3,DEPT MOYENS GENERAUX
8X1F,DEPT PASSATION DES MARCHES
8X1G,DEPT TRAVAUX NEUFS
8X1H,DEPT SYS D'INFORMAT & DE GESTION
8X1K,CELLULE MANAGEMENT QUALITE
8X1X,ASSISTANT SURETE INTERNE
8X11,CELLULE DIRECTION
8X2,COMPLEXE TOPPING CONDENSAT SKIKDA RA2.K
8X2A,DEPT TECHNIQUE
8X2B,DEPT FINANCES ET JURIDIQUE
8X2C,DEPT SECURITE
8X2D,S/DIRECTION EXPLOITATION
8X2D1,DEPT PRODUCTION
8X2D2,DEPT MAINTENANCE
8X2D3,DEPT APPROVISIONNEMENTS
8X2E,S/DIRECTION PERSONNEL
8X2E1,DEPT RESSOURCES HUMAINES
8X2E2,DEPT ADMINISTRATION ET SOCIAL
8X2E3,DEPT MOYENS GENERAUX
8X2F,DEPT PASSATION DES MARCHES
8X2G,DEPT TRAVAUX NEUFS
8X2H,DEPT SYS D'INFORMAT & DE GESTION
8X2K,CELLULE MANAGEMENT QUALITE
8X2X,ASSISTANT SURETE INTERNE
8X21,CELLULE DIRECTION
8X3,RAFFINERIE D'ALGER RA1.G
8X3A,DEPT TECHNIQUE
8X3B,DEPT FINANCES ET JURIDIQUE
8X3C,DEPT SECURITE
8X3D,S/DIRECTION EXPLOITATION
8X3D1,DEPT PRODUCTION
8X3D2,DEPT MAINTENANCE
8X3D3,DEPT APPROVISIONNEMENTS
8X3E,S/DIRECTION PERSONNEL
8X3E1,DEPT RESSOURCES HUMAINES
8X3E2,DEPT ADMINISTRATION ET SOCIAL
8X3E3,DEPT MOYENS GENERAUX
8X3F,DEPT PASSATION DES MARCHES
8X3G,DEPT TRAVAUX NEUFS
8X3H,DEPT SYS D'INFORMAT & DE GESTION
8X3K,CELLULE MANAGEMENT QUALITE
8X3X,ASSISTANT SURETE INTERNE
8X31,CELLULE DIRECTION
8X4,DIRECTION RAFFINERIE INAS
8X5,RAFFINERIE D'ARZEW RA1.Z
8X5A,DEPT TECHNIQUE
8X5B,DEPT FINANCES ET JURIDIQUE
8X5C,DEPT SECURITE
8X5D,S/DIRECTION EXPLOITATION
8X5D1,DEPT PRODUCTION(CARB.BIT.LUB1)
8X5D2,DEPT MAINTENANCE
8X5D3,DEPT APPROVISIONNEMENTS
8X5D4,DEPT PRODUCTION (LUBRIFIANTS 2)
8X5D5,DEPT PROGRAMME & MOUV.PRODUITS
8X5D6,DEPT PRODUCTION (HUILES FINIES)
8X5D7,DEPT PRODUCTION (OFF SITE)
8X5E,S/DIRECTION PERSONNEL
8X5E1,DEPT RESSOURCES HUMAINES
8X5E2,DEPT ADMINISTRATION ET SOCIAL
8X5E3,DEPT MOYENS GENERAUX
8X5F,DEPT PASSATION DES MARCHES
8X5G,DEPT TRAVAUX NEUFS
8X5H,DEPT SYS D'INFORMAT & DE GESTION
8X5K,CELLULE MANAGEMENT QUALITE
8X5X,ASSISTANT SURETE INTERNE
8X51,CELLULE DIRECTION
8X6,PERSONNEL RAFFINERIE ADRAR
8X6A,DEPT TECHNIQUE
8X6B,DEPT FINANCES ET JURIDIQUE
8X6D,S/DIRECTION EXPLOITATION
8X6D1,DEPT PRODUCTION
8X6D2,DEPT MAINTENANCE
8X6D3,DEPT APPROVISIONNEMENTS
8X6D4,SCE PLANNING ET PROGRAMMES
8X6E1,DEPT RESSOURCES HUMAINES
8X6E2,DEPT ADMINISTRATION ET SOCIAL
8X6E3,DEPT MOYENS GENERAUX
8X6H,DEPT SYS D'INFORMAT & DE GESTION
8X6P,DEPT SECURITE INDUSTRIELLE
8X6X,ASSISTANT SURETE INTERNE
871,CADRE SUP.DIVISION RAFFINAGE
871A1,CADRE SUP.DIR.EXPLOITATION
871A2,CADRE SUP.DIR.DEVELOPPEMENT
871A3,CADRE SUP.DIR.FINANCES/JURIDIQUE
871A4,CADRE SUP.DIR.MAINTENANCE
871A5,CADRE SUP.DIR.RESSOURCES HUMAINES
871A6,CADRE SUP.DIR.    Q.H.S.E
871A7,CADRE SUP.DIR.PLANIFICATION
871B,CADRE SUP.DIR.RAFFINERIE SKIKDA
871C,CADRE SUP.DIR.COMPLEXE TOPPING
871D,CADRE SUP.DIR.RAFFINERIE ALGER
871E,CADRE SUP.DIR.RAFFINERIE INAS
871F,CADRE SUP.DIR.RAFFINERIE ARZEW
871G,CADRES SUP RAFFINERIE ADRAR
9,DIRECTION REGIONALE INDUSTRIELLE
9ZA,DIRECTION REG.INDUS.ARZEW
9ZAA,DIRECTION REG.INDUS.ARZEW
9ZAA0,SECRETARIAT
9ZAA1,CELLULE DIRECTION
9ZAA2,ASSISTANT SURETE INTERNE
9ZAA3,CELLULE PASSATION DES MARCHES
9ZAB,DIRECTION QUALITE SANTE SECURITE ET ENVIRONNEMENT
9ZAB0,SECRETARIAT
9ZAB1,CELLULE DIRECTION QHSE
9ZAB2,DEPARTEMENT INTERVENTION
9ZAB3,DEPARTEMENT SANTE ET ENVIRONNEMENT
9ZAB4,DEPARTEMENT MANAGEMENT QUALITE
9ZAB5,DEPARTEMENT SECURITE INDUSTRIELLE
9ZAB6,CENTRE DE FORMATION SECURITE
9ZAC,DIRECTION TECHNIQUE ET DEVELOPPEMENT
9ZAC0,SECRETARIAT
9ZAC1,CELLULE DIRECTION TECHNIQUE
9ZAC2,CELLULE PLANIFICATION ET REPORTING
9ZAC3,DEPARTEMENT TECHNIQUE
9ZAC4,DEPARTEMENT DEVELOPPEMENT
9ZAC5,DEPARTEMENT INFORMATIQUE
9ZAD,DIRECTION INFRASTRUCTURES
9ZAD0,SECRETARIAT
9ZAD1,CELLULE DIRECTION INFRASTRUCTURES
9ZAD2,DEPARTEMENT LOGISTIQUE
